geometry,temperature_K,window_s,center_distance_nm,surface_gap_nm,kBT_J,U_initial_kBT,Udd_eq_kBT,Udd_time_mean_kBT,Udd_end_kBT,delta_Uani_kBT,delta_Fmag_eq_kBT,delta_Fmag_time_mean_kBT,delta_Fmag_end_kBT,delta_Fmag_of_mean_probability_kBT,relaxation_free_energy_excess_time_mean_kBT,relaxation_free_energy_excess_end_kBT,internal_energy_relaxation_deficit_kBT,vdW_kBT,partial_contact_F_eq_kBT,partial_contact_F_time_mean_kBT,tau_N_isolated_s,tau_B_free_s,hexane_viscosity_Pa_s,detailed_balance_relative_error,KL_quadrature_error_kBT,free_energy_identity_error_kBT,ligand_solvent_F_J,assembly_translation_rotation_F_J,assembly_delta_G_J,U_initial_J,Udd_eq_J,Udd_time_mean_J,Udd_end_J,delta_Uani_J,delta_Fmag_eq_J,delta_Fmag_time_mean_J,delta_Fmag_end_J,delta_Fmag_of_mean_probability_J,relaxation_free_energy_excess_time_mean_J,relaxation_free_energy_excess_end_J,internal_energy_relaxation_deficit_J,vdW_J,partial_contact_F_eq_J,partial_contact_F_time_mean_J,KL_quadrature_error_J,free_energy_identity_error_J
tip,234.0,20.0,28.516660498395403,3.0,3.2307186600000003e-21,0.0,-2.0867608955137014,-0.06653341304314864,-0.13145435894002805,0.0,-1.0661271199972449,-0.06504400875980565,-0.12709138196105263,-0.06539963831514138,1.0010831112374392,0.939035738036192,2.0202274824705526,-0.07593369914530787,-1.1420608191425528,-0.14097770790511352,565.896070913112,2.112419910345835e-06,0.0006334301228015033,1.7184474495587534e-16,1.1114255196591918e-14,2.220446049250313e-16,nan,nan,nan,0.0,-6.7417373640944256e-21,-2.149507390319877e-22,-4.246920503658865e-22,0.0,-3.444356780507159e-21,-2.101388928215076e-22,-4.1059649922676018e-22,-2.1128783186197824e-22,3.234217887685651e-21,3.0337602812803976e-21,6.526786625062438e-21,-2.453204187515722e-22,-3.6896771992587305e-21,-4.554593115730798e-22,3.590703165563148e-35,7.173636484836266e-37
tip,235.0,20.0,28.516660498395403,3.0,3.2445251500000003e-21,0.0,-2.0696952694560897,-0.07365055603145118,-0.14530761723648822,0.0,-1.0572647735034346,-0.07181631174142589,-0.13994832098649657,-0.07225225835286964,0.9854484617620087,0.9173164525169377,1.9960447134246386,-0.07561057702128528,-1.13287535052472,-0.14742688876271115,504.29852428420264,2.07491874548459e-06,0.0006248439358512238,4.1939217064288397e-16,1.0940675718296253e-14,6.661338147750939e-16,nan,nan,nan,0.0,-6.715178354586311e-21,-2.3896108135552756e-22,-4.714542186103596e-22,0.0,-3.430322147840948e-21,-2.3300982962529663e-22,-4.5406584714096095e-22,-2.344242693701831e-22,3.197312318215651e-21,2.9762563006999854e-21,6.476217273230783e-21,-2.453204187515722e-22,-3.67564256659252e-21,-4.783302483768687e-22,3.549729752600651e-35,2.161287915303234e-36
tip,236.0,20.0,28.516660498395403,3.0,3.2583316400000004e-21,0.0,-2.0528326562060686,-0.08142966033910327,-0.16040043049796163,0.0,-1.0485120931017553,-0.0791766863616793,-0.15383622863686947,-0.07970948239854575,0.969335406740076,0.8946758644648856,1.9714029958669652,-0.07529019322034763,-1.1238022863221029,-0.15446687958202693,449.84496087908883,2.038249575673318e-06,0.0006164132512745559,4.2573516364942977e-16,1.0761784871472234e-14,2.220446049250313e-16,nan,nan,nan,0.0,-6.6888095953414765e-21,-2.6532483871735334e-22,-5.226377977611294e-22,0.0,-3.4164001278760754e-21,-2.5798390232261615e-22,-5.012494511457859e-22,-2.5971992850720473e-22,3.1584162255534593e-21,2.9151506767302884e-21,6.423484756624123e-21,-2.453204187515722e-22,-3.661720546627647e-21,-5.033043210741884e-22,3.506546414959132e-35,7.234949617185294e-37
tip,237.0,20.0,28.516660498395403,3.0,3.2721381300000004e-21,0.0,-2.0361700650261993,-0.08991911665119719,-0.17681234035756183,0.0,-1.0398672993055484,-0.08715922467460968,-0.16879593389939482,-0.08780839003662949,0.9527080746309388,0.8710713654061533,1.9462509483750021,-0.07497251308017738,-1.1148398123857257,-0.16213173775478706,401.65834785079727,2.0023911703925744e-06,0.0006081348197584097,4.490379679225773e-16,1.0577184402015702e-14,5.551115123125783e-16,nan,nan,nan,0.0,-6.662629708936807e-21,-2.9422777021030026e-22,-5.78554400738516e-22,0.0,-3.402589440197808e-21,-2.851970224390272e-22,-5.523236115011695e-22,-2.873211811727675e-22,3.117392417758781e-21,2.8502658286966373e-21,6.3684019387265066e-21,-2.453204187515722e-22,-3.6479098589493796e-21,-5.305174411905994e-22,3.461000838987683e-35,1.816401545839952e-36
tip,238.0,20.0,28.516660498395403,3.0,3.2859446200000004e-21,0.0,-2.019704552566827,-0.09916892815666176,-0.1946229563336669,0.0,-1.031328647598749,-0.09579725417449403,-0.18486243189411508,-0.09658573140853668,0.9355313934242551,0.8464662157046338,1.9205356244101652,-0.07465750252101698,-1.105986150119766,-0.17045475669551102,358.97502256602155,1.967322888546411e-06,0.000600005462931836,2.9213219888215503e-16,1.0386484932392638e-14,5.551115123125783e-16,nan,nan,nan,0.0,-6.636637308496473e-21,-3.2586360594754926e-22,-6.395202562931078e-22,0.0,-3.3888888210289856e-21,-3.147844719654512e-22,-6.0744771352258395e-22,-3.1737536449064616e-22,3.0741043490635346e-21,2.7814411075064013e-21,6.310773702548924e-21,-2.453204187515722e-22,-3.634209239780558e-21,-5.601048907170235e-22,3.4129414284306655e-35,1.8240656873835804e-36
tip,239.0,20.0,28.516660498395403,3.0,3.2997511100000004e-21,0.0,-2.0034332222267652,-0.1092304220900536,-0.213910894933534,0.0,-1.0228944276520222,-0.10512275290167639,-0.2020632572061875,-0.10607737958741317,0.9177716747503458,0.8208311704458343,1.8942028001367117,-0.07434512803348134,-1.0972395556855035,-0.17946788093515773,321.129328681505,1.933024661672246e-06,0.0005920220720003522,3.076165109771744e-16,1.0189312446566244e-14,3.3306690738754696e-16,nan,nan,nan,0.0,-6.610830998853646e-21,-3.6043320653742293e-22,-7.058527129980222e-22,0.0,-3.3752970230575755e-21,-3.468789205735624e-22,-6.667584572563328e-22,-3.50028951039458e-22,3.028418102484013e-21,2.7085385658012413e-21,6.250397792316223e-21,-2.453204187515722e-22,-3.620617441809147e-21,-5.921993393251346e-22,3.3622195055693783e-35,1.0990378973563254e-36
tip,240.0,20.0,28.516660498395403,3.0,3.3135576e-21,0.0,-1.987353223513954,-0.12015588531278927,-0.2347525178883358,0.0,-1.0145629625579309,-0.11516567735784577,-0.2204166950395498,-0.11631769205750997,0.8993972852000851,0.7941462675183807,1.8671973382011646,-0.07403535666667518,-1.088598319224606,-0.18920103402452096,287.5404271182187,1.899476977593303e-06,0.0005841816063872837,2.926935113519987e-16,9.98531574314493e-15,3.3306690738754696e-16,nan,nan,nan,0.0,-6.585209377659161e-21,-3.981434469629213e-22,-7.77865989768031e-22,0.0,-3.3618128152623473e-21,-3.816081054682378e-22,-7.303634150151826e-22,-3.854253725316218e-22,2.9802047097941095e-21,2.6314494002471635e-21,6.18706593069624e-21,-2.453204187515722e-22,-3.6071332340139194e-21,-6.2692852421981e-22,3.308691886909753e-35,1.1036363822825024e-36
tip,241.0,20.0,28.516660498395403,3.0,3.32736409e-21,0.0,-1.9714617514066424,-0.13199811482304946,-0.2572204538072677,0.0,-1.0063326080846595,-0.12595320158420598,-0.23992984879875046,-0.1273387772501222,0.8803794065004535,0.7664027592859087,1.8394636365835928,-0.07372815601660598,-1.0800607641012654,-0.19968135760081196,257.70096134014153,1.8666608645062635e-06,0.0005764810923838229,1.7535245866318806e-16,9.774174875026338e-15,4.440892098500626e-16,nan,nan,nan,0.0,-6.559771036438969e-21,-4.392057872099115e-22,-8.558661012118063e-22,0.0,-3.34843498273694e-21,-4.1909215997181806e-22,-7.983339630120919e-22,-4.237024746865655e-22,2.929342822765122e-21,2.550101019724847e-21,6.120565249229057e-21,-2.453204187515722e-22,-3.593755401488512e-21,-6.644125787233903e-22,3.2522238488542877e-35,1.4776464896115727e-36
tip,242.0,20.0,28.516660498395403,3.0,3.34117058e-21,0.0,-1.9557560457156025,-0.14480987420007235,-0.2813818907413289,0.0,-0.9982017519478381,-0.1375088685357786,-0.2605965943648011,-0.1391696643561065,0.8606928834120595,0.7376051575830367,1.8109461715155302,-0.07342349421488448,-1.0716252461627227,-0.21093236275066307,231.16730542129804,1.8345578754965897e-06,0.0005689176218093658,2.497225677875512e-16,9.55561056295084e-15,4.440892098500626e-16,nan,nan,nan,0.0,-6.534514561602106e-21,-4.838344913707828e-22,-9.401448950897025e-22,0.0,-3.3351623265125744e-21,-4.594405860408311e-22,-8.706976743398672e-22,-4.649895881750977e-22,2.8757217404717434e-21,2.464464652172706e-21,6.0506800702313234e-21,-2.453204187515722e-22,-3.580482745264147e-21,-7.047610047924033e-22,3.192692488686859e-35,1.4837778028464755e-36
tip,243.0,20.0,28.516660498395403,3.0,3.35497707e-21,0.0,-1.9402333904479003,-0.15864324749232617,-0.30729663200317514,0.0,-0.990168813100003,-0.14985165847370363,-0.2823954652719605,-0.15183537768339475,0.8403171546262994,0.7077733478280424,1.781590142955574,-0.07312133991770388,-1.063290153017707,-0.2229729983914075,207.55116467786746,1.8031500734736297e-06,0.0005614883506835106,2.7213501352694754e-16,9.329394530536156e-15,4.440892098500626e-16,nan,nan,nan,0.0,-6.509438535401063e-21,-5.322444576470893e-22,-1.0309731540588809e-21,0.0,-3.321993663379626e-21,-5.027488780807469e-22,-9.474303106594089e-22,-5.094042105425791e-22,2.819244785298879e-21,2.3745633527202164e-21,5.977194077753973e-21,-2.453204187515722e-22,-3.567314082131199e-21,-7.48069296832319e-22,3.1299904726932217e-35,1.4899091160813782e-36
tip,244.0,20.0,28.516660498395403,3.0,3.36878356e-21,0.0,-1.9248911131726754,-0.17354888306231261,-0.3350149144449539,0.0,-0.9822322410372566,-0.16299498357374398,-0.3052875291532648,-0.1653559207564631,0.8192372574635126,0.6769447118839915,1.7513422301103627,-0.07282166229509034,-1.055053903332347,-0.23581664586883433,186.5123334281847,1.772420016517457e-06,0.0005541904979109645,5.330318345893692e-16,9.095360658667591e-15,3.3306690738754696e-16,nan,nan,nan,0.0,-6.4845415368462086e-21,-5.846486241166812e-22,-1.1285927361369673e-21,0.0,-3.3089278257082676e-21,-5.490948210256987e-22,-1.0284476092845392e-21,-5.570483073930356e-22,2.7598330046825686e-21,2.2804802164237275e-21,5.899892912729527e-21,-2.453204187515722e-22,-3.554248244459839e-21,-7.9441523977727105e-22,3.0640301459190156e-35,1.1220303219872108e-36
tip,245.0,20.0,28.516660498395403,3.0,3.38259005e-21,0.0,-1.9097265843893654,-0.18957512152721104,-0.3645749976001831,0.0,-0.974390515122697,-0.1769456233592429,-0.32921433393167787,-0.17974518023876992,0.7974448917634541,0.6451761811910189,1.7201514628621544,-0.0725244310204165,-1.0469149461431135,-0.2494700543796594,167.75244378244597,1.742350743629214e-06,0.0005470213439804683,4.037649063001164e-16,8.853416797055026e-15,6.661338147750939e-16,nan,nan,nan,0.0,-6.459822142575953e-21,-6.412549198054849e-22,-1.2332077593611532e-21,0.0,-3.2959636612684096e-21,-5.985345049660227e-22,-1.113597130274671e-21,-6.080042582111198e-22,2.697429156302387e-21,2.1823665309937377e-21,5.818567222770468e-21,-2.453204187515722e-22,-3.541284080019982e-21,-8.438549237175949e-22,2.9947479566221203e-35,2.253257613826776e-36
tip,246.0,20.0,28.516660498395403,3.0,3.39639654e-21,0.0,-1.8947372168987924,-0.20676700431919298,-0.3960005439725755,0.0,-0.9666421439261974,-0.19170262190837994,-0.3540960217376532,-0.19500976563675954,0.7749395220178175,0.6125461221885438,1.6879702125795994,-0.07222961626017091,-1.0388717601863684,-0.2639322381685508,151.00956413807552,1.7129257608765755e-06,0.0005399782296787183,3.991152459913454e-16,8.603557000361945e-15,4.440892098500626e-16,nan,nan,nan,0.0,-6.435278927684288e-21,-7.022627380558721e-22,-1.3449748773865733e-21,0.0,-3.283100033049119e-21,-6.510981217585499e-22,-1.2026505030575302e-21,-6.62330493274901e-22,2.632001911290569e-21,2.0804495299915874e-21,5.733016189628416e-21,-2.453204187515722e-22,-3.528420451800692e-21,-8.964185405101219e-22,2.922109122772209e-35,1.5083030557860866e-36
tip,247.0,20.0,28.516660498395403,3.0,3.4102030300000005e-21,0.0,-1.879920465177504,-0.22516516266813458,-0.4292978255577156,0.0,-0.9589856645801147,-0.20725617498355142,-0.379829728513329,-0.21114780759206303,0.7517294895965633,0.5791559360667853,1.6547553025093695,-0.07193718866397587,-1.0309228532440906,-0.2791933636475273,136.0535270005125,1.684129027925906e-06,0.000533058554820157,2.82140110828382e-16,8.345873876398217e-15,4.440892098500626e-16,nan,nan,nan,0.0,-6.410910466507335e-21,-7.678589199813155e-22,-1.4639927454893335e-21,0.0,-3.270335819077671e-21,-7.067856359151174e-22,-1.2952964910602323e-21,-7.200568932283104e-22,2.563550183162554e-21,1.975039328017438e-21,5.6430515465260196e-21,-2.453204187515722e-22,-3.5156562378292436e-21,-9.521060546666895e-22,2.846112438129105e-35,1.5144343690209896e-36
tip,248.0,20.0,28.516660498395403,3.0,3.42400952e-21,0.0,-1.8652738247557092,-0.24480459111297842,-0.4644528095400817,0.0,-0.951419642150543,-0.22358654311348125,-0.40628840635244456,-0.22814774528147042,0.7278330990370617,0.5451312357980982,1.6204692336427309,-0.07164711935484695,-1.0230667615053899,-0.2952336624683282,122.6818834752502,1.6559449449525575e-06,0.00052625977699339,1.9838027329092923e-16,8.080570646352277e-15,3.3306690738754696e-16,nan,nan,nan,0.0,-6.3867153333703604e-21,-8.382132505105455e-22,-1.5902908414559866e-21,0.0,-3.2576699122384525e-21,-7.655624521644503e-22,-1.3911353712163986e-21,-7.811800518102898e-22,2.4921074600740024e-21,1.866534541022053e-21,5.548502082859815e-21,-2.453204187515722e-22,-3.502990330990025e-21,-1.0108828709160226e-21,2.766795082014275e-35,1.1404242616919192e-36
tip,249.0,20.0,28.516660498395403,3.0,3.4378160100000005e-21,0.0,-1.8507948315991611,-0.26571331508399487,-0.5014281969423606,0.0,-0.9439426690237056,-0.24066303492882324,-0.43332022193606556,-0.24598714180553463,0.7032796340948824,0.5106224470876395,1.5850815165151664,-0.07135937991968691,-1.0153020489433926,-0.3120224148485101,110.71639679665235,1.6283583399207908e-06,0.0005195794103248981,2.3076665643713636e-16,7.807972425220938e-15,5.551115123125783e-16,nan,nan,nan,0.0,-6.362692103296851e-21,-9.134734886659323e-22,-1.7238178833138806e-21,0.0,-3.2451012200918267e-21,-8.273552344934979e-22,-1.4896751964285597e-21,-8.456585343532074e-22,2.4177459855983287e-21,1.7554260236632653e-21,5.4492186146309195e-21,-2.453204187515722e-22,-3.490421638843399e-21,-1.07267565324507e-21,2.684237260906307e-35,1.908371244363494e-36
tip,250.0,20.0,28.516660498395403,3.0,3.4516225e-21,0.0,-1.8364810614952805,-0.28791096873387856,-0.5401605114476198,0.0,-0.9365533643071258,-0.2584431132586248,-0.46074869550413916,-0.264631575102083,0.678110251048501,0.4758046688029864,1.548570092761402,-0.07107394240000817,-1.007627306707134,-0.329517055658633,100.00000000000016,1.6013544562247125e-06,0.0005130150242606042,4.75951031551697e-16,7.52853613948391e-15,3.3306690738754696e-16,nan,nan,nan,0.0,-6.338839352680994e-21,-9.937599776786517e-22,-1.864430174924112e-21,0.0,-3.2326286646931725e-21,-8.920480646935177e-22,-1.5903305642477356e-21,-9.134082988327897e-22,2.3405805999996548e-21,1.642298100445436e-21,5.345079375002342e-21,-2.453204187515722e-22,-3.4779490834447446e-21,-1.13736848344509e-21,2.5985664731105805e-35,1.1496212315442735e-36
tip,251.0,20.0,28.516660498395403,3.0,3.4654289900000005e-21,0.0,-1.8223301294438328,-0.31140730703234,-0.5805573609012746,0.0,-0.929250373245174,-0.27687168400930595,-0.4883737476373965,-0.2840336603537049,0.6523786892358681,0.4408766256077771,1.5109228224114928,-0.07079077928287665,-1.0000411525280506,-0.3476624632921826,90.39415366299446,1.5749189406817311e-06,0.0005065642423658022,4.733827141167576e-16,7.242858415644406e-15,4.440892098500626e-16,nan,nan,nan,0.0,-6.315155659925112e-21,-1.0791599094877021e-21,-2.01188030882517e-21,0.0,-3.220251182412147e-21,-9.594791602759684e-22,-1.6924245430175781e-21,-9.842984807255429e-22,2.2607720221361785e-21,1.5278266393945672e-21,5.23599575043741e-21,-2.453204187515722e-22,-3.465571601163719e-21,-1.2047995790275405e-21,2.5099611524039596e-35,1.5389596219606008e-36
tip,252.0,20.0,28.516660498395403,3.0,3.47923548e-21,0.0,-1.8083396890524055,-0.3362006850820235,-0.6224950198552682,0.0,-0.9220323666486658,-0.29588063384705854,-0.515973812224731,-0.30413226737150706,0.6261517328016073,0.40605855442393446,1.472139003970382,-0.0705098634920716,-0.9925422301407374,-0.36639049733913015,81.77654884145369,1.5490378318699685e-06,0.0005002247411438418,3.0528877616268976e-16,6.951680706652833e-15,5.551115123125783e-16,nan,nan,nan,0.0,-6.2916396060432975e-21,-1.169721351937683e-21,-2.1658067592037538e-21,0.0,-3.207967723752407e-21,-1.029438399125575e-21,-1.795194394243142e-21,-1.0581477752517938e-21,2.178529324626832e-21,1.4127733295092638e-21,5.121918254105615e-21,-2.453204187515722e-22,-3.453288142503979e-21,-1.2747588178771472e-21,2.418653416021801e-35,1.931363668994379e-36
tip,253.0,20.0,28.516660498395403,3.0,3.4930419700000006e-21,0.0,-1.7945074319369396,-0.36227654743929805,-0.665816506060359,0.0,-0.914898040338123,-0.3153886861741241,-0.5433091496025853,-0.3248520021511788,0.599509354163999,0.37158889073553747,1.4322308844976415,-0.0702311683794547,-0.9851292087175778,-0.3856198545535788,74.03910815253931,1.5236975488011728e-06,0.0004939942488739163,3.11716524007851e-16,6.655890884710292e-15,3.3306690738754696e-16,nan,nan,nan,0.0,-6.26828977523265e-21,-1.2654471849521642e-21,-2.325724999987594e-21,0.0,-3.1957772531718174e-21,-1.1016659176693743e-21,-1.8978016622468393e-21,-1.134721677552598e-21,2.094111335502443e-21,1.2979755909249768e-21,5.002842590280485e-21,-2.453204187515722e-22,-3.4410976719233895e-21,-1.3469863364209466e-21,2.3249306208033483e-35,1.1634166863228047e-36
tip,254.0,20.0,28.516660498395403,3.0,3.50684846e-21,0.0,-1.7808310871275448,-0.38960598054246054,-0.7103303444832008,0.0,-0.9078461146003862,-0.3353016446491871,-0.5701264503187498,-0.3461030246670811,0.5725444699511991,0.33771966428163613,1.3912251065850842,-0.06995466771654348,-0.9778007823169297,-0.40525631236573056,67.08624462877196,1.4988848799207609e-06,0.0004878705444682346,3.7750833912530674e-16,6.356520531616273e-15,3.3306690738754696e-16,nan,nan,nan,0.0,-6.2451047554133564e-21,-1.3662891328721178e-21,-2.4910208746421822e-21,0.0,-3.1836787489033482e-21,-1.1758520561734692e-21,-1.999347064305574e-21,-1.2137308590550955e-21,2.007826692729879e-21,1.1843316845977727e-21,4.878815622541239e-21,-2.453204187515722e-22,-3.42899916765492e-21,-1.4211724749250413e-21,2.229135423725691e-35,1.1680151712489817e-36
tip,255.0,20.0,28.516660498395403,3.0,3.5206549500000006e-21,0.0,-1.767308420479801,-0.4181443915764525,-0.7558102259722337,0.0,-0.900875333658214,-0.3555130882726889,-0.5961647542998226,-0.36778127383737846,0.5453622453855251,0.3047105793583911,1.3491640289033486,-0.06968033568628251,-0.9705556693444966,-0.4251934239589714,60.83334365479985,1.474586972426643e-06,0.0004818514563487896,3.2885068875400893e-16,6.054737215882846e-15,3.3306690738754696e-16,nan,nan,nan,0.0,-6.222083138738894e-21,-1.472142122018376e-21,-2.6609470133297636e-21,0.0,-3.1716712027766933e-21,-1.2516389140170293e-21,-2.0988903932412047e-21,-1.2948309622528723e-21,1.920032288759664e-21,1.0727808095354876e-21,4.749941016720518e-21,-2.453204187515722e-22,-3.4169916215282654e-21,-1.4969593327686016e-21,2.1316640550047162e-35,1.172613656175159e-36
tip,256.0,20.0,28.516660498395403,3.0,3.53446144e-21,0.0,-1.7539372340917527,-0.44783038643071565,-0.8019957702612985,0.0,-0.8939844651525615,-0.3759055705729277,-0.6211626208358392,-0.3897691642749995,0.5180788945796337,0.27282184431672185,1.3061068476610371,-0.06940814687500797,-0.9633926120275694,-0.4453137174479357,55.2054381559135,1.4507913218986208e-06,0.0004759348613438821,7.803717986761624e-17,5.7518311733465854e-15,4.440892098500626e-16,nan,nan,nan,0.0,-6.199223522077554e-21,-1.5828392324996637e-21,-2.8346231250316586e-21,0.0,-3.1597536200407525e-21,-1.3286237442712118e-21,-2.195475331313614e-21,-1.3776240816310115e-21,1.8311298757695406e-21,9.642782887271366e-22,4.6163842895778904e-21,-2.453204187515722e-22,-3.405074038792324e-21,-1.573944163022784e-21,2.0329625491583463e-35,1.5696161881351146e-36
tip,257.0,20.0,28.516660498395403,3.0,3.54826793e-21,0.0,-1.7407153657267447,-0.47858492680423514,-0.8485945903379732,0.0,-0.8871722996372098,-0.39635235660847823,-0.6448663726060164,-0.4119368068646791,0.49081994302873155,0.24230592703119316,1.2621304389225094,-0.06913807626459939,-0.9563103759018092,-0.4654904328730776,50.13605135843289,1.4274857622302419e-06,0.00047011868360452173,1.3023940455323862e-16,5.449196016957054e-15,2.7755575615628914e-16,nan,nan,nan,0.0,-6.176524507466429e-21,-1.698147547560865e-21,-3.011040970467718e-21,0.0,-3.147925019187062e-21,-1.4063643559337868e-21,-2.2881586690533586e-21,-1.4616621609845446e-21,1.741560663253275e-21,8.597663501337028e-22,4.478376959905564e-21,-2.453204187515722e-22,-3.393245437938634e-21,-1.651684774685359e-21,1.9335207471252448e-35,9.848421883562608e-37
tip,258.0,20.0,28.516660498395403,3.0,3.56207442e-21,0.0,-1.727640688242269,-0.5103108507464276,-0.8952858230807688,0.0,-0.880437650085443,-0.4167197046871375,-0.667039106359319,-0.4341437855995171,0.46371794539830546,0.21339854372612385,1.2173298374958414,-0.06887009922481412,-0.9493077493102571,-0.4855898039119516,45.56618499368749,1.4046584558551029e-06,0.00046440089354076114,3.020114669027294e-16,5.148303399130699e-15,3.885780586188048e-16,nan,nan,nan,0.0,-6.1539847025389815e-21,-1.817765227692288e-21,-3.1890747289846522e-21,0.0,-3.1361844317742673e-21,-1.4843866003760067e-21,-2.3760429379021894e-21,-1.5464524732860044e-21,1.6517978313982607e-21,7.601414938720773e-22,4.336219474846694e-21,-2.453204187515722e-22,-3.3815048505258398e-21,-1.729707019127579e-21,1.8338639844442514e-35,1.3841439627793052e-36
tip,259.0,20.0,28.516660498395403,3.0,3.57588091e-21,0.0,-1.7147111090249905,-0.5428928406231981,-0.9417252358619042,0.0,-0.8737793514084586,-0.4368696649418037,-0.6874700228645985,-0.4562414962120158,0.43690968646665496,0.1863093285438598,1.1718182684017924,-0.0686041915057994,-0.9423835429142581,-0.5054738564476031,41.443433858947564,1.38229788425973e-06,0.0004587795067780007,3.5399424935587523e-16,4.850671935970385e-15,3.885780586188048e-16,nan,nan,nan,0.0,-6.131602720927392e-21,-1.9413201449601665e-21,-3.3674972933838302e-21,0.0,-3.1245309022536887e-21,-1.562193895023492e-21,-2.4583109309587813e-21,-1.6314652566543846e-21,1.5623370072301967e-21,6.662199712949063e-22,4.190282575967226e-21,-2.453204187515722e-22,-3.369851321005261e-21,-1.8075143137750645e-21,1.734542517650924e-35,1.389508861859845e-36
