geometry,temperature_K,window_s,center_distance_nm,face_tilt_halfangle_deg,orientation_fraction,Udd_J,F_orient_J,orientation_entropy_cost_J,F_orient_eq_J,p_parallel_initial,p_parallel_mean,p_parallel_end,p_parallel_eq,face_sign_relaxation_s,fast_azimuth_Udd_J,slow_axial_Udd_J,UvdW_J,rotation_constraint_F_J,stage1_Udd_J,stage2_F_orient_J,stage3_F_with_rotation_J,free_Brownian_time_s,assembly_free_energy_J,Udd_kBT,F_orient_kBT,orientation_entropy_cost_kBT,F_orient_eq_kBT,fast_azimuth_Udd_kBT,slow_axial_Udd_kBT,UvdW_kBT,rotation_constraint_F_kBT,stage1_Udd_kBT,stage2_F_orient_kBT,stage3_F_with_rotation_kBT,assembly_free_energy_kBT
face,292.0,20,19.0,2,0.0018275189427127136,-2.4137478181719185e-20,-1.7758784049204582e-20,6.378694132514603e-21,-1.7790936554008635e-20,0.5,0.9966517591892006,0.9986013496547451,0.9986013496547451,0.07820237417706727,-1.0981003698144893e-20,-1.3156474483574292e-20,-4.8834370285786125e-21,5.083550811706859e-20,-2.4137478181719185e-20,-1.7758784049204582e-20,3.307672406786401e-20,8.461877723601676e-07,nan,-5.98722749321058,-4.4050119612708505,1.5822155319397295,-4.4129872915555275,-2.7238043158283833,-3.2634231773821964,-1.2113215895524825,12.609592002049173,-5.98722749321058,-4.4050119612708505,8.204580040778323,nan
tip,292.0,20,28.516660498395403,2,1.0,-4.858740335164248e-21,-2.6223565296010996e-21,2.2363838055631486e-21,-2.6223565296010996e-21,nan,nan,nan,nan,nan,nan,nan,-2.453204187515722e-22,-0.0,-4.858740335164248e-21,-2.6223565296010996e-21,-2.6223565296010996e-21,8.461877723601676e-07,nan,-1.20519565043454,-0.6504675009056688,0.5547281495288712,-0.6504675009056688,nan,nan,-0.06085097808219878,-0.0,-1.20519565043454,-0.6504675009056688,-0.6504675009056688,nan
face,293.0,20,19.0,2,0.0018275189427127136,-2.413067161537124e-20,-1.773882730456186e-20,6.391844310809379e-21,-1.7769041766139276e-20,0.5,0.9967343116803367,0.9985696743944937,0.9985696743944937,0.07362512436746484,-1.0972010288152296e-20,-1.3158661327218942e-20,-4.8834370285786125e-21,5.1009602322948964e-20,-2.413067161537124e-20,-1.773882730456186e-20,3.32707750183871e-20,8.346149149901256e-07,nan,-5.965110684040112,-4.385044476316227,1.5800662077238852,-4.392513502062412,-2.712284881186817,-3.252825802853294,-1.20718738617517,12.609592002049173,-5.965110684040112,-4.385044476316227,8.224547525732946,nan
tip,293.0,20,28.516660498395403,2,1.0,-4.8465435843753765e-21,-2.614718556988928e-21,2.2318250273864486e-21,-2.614718556988928e-21,nan,nan,nan,nan,nan,nan,nan,-2.453204187515722e-22,-0.0,-4.8465435843753765e-21,-2.614718556988928e-21,-2.614718556988928e-21,8.346149149901256e-07,nan,-1.1980673135267332,-0.6463593657342406,0.5517079477924927,-0.6463593657342406,nan,nan,-0.060643295563146904,-0.0,-1.1980673135267332,-0.6463593657342406,-0.6463593657342406,nan
face,294.0,20,19.0,2,0.0018275189427127136,-2.412364789604267e-20,-1.7718775686751545e-20,6.404872209291125e-21,-1.7747180572372336e-20,0.5,0.9968089711387451,0.9985375056413986,0.9985375056413986,0.06934421114133452,-1.0963008814307941e-20,-1.3160639081734726e-20,-4.8834370285786125e-21,5.118369652882933e-20,-2.412364789604267e-20,-1.7718775686751545e-20,3.346492084207779e-20,8.232500988275061e-07,nan,-5.943090831645086,-4.365189451682531,1.5779013799625539,-4.372187266276507,-2.700841823439394,-3.242249008205691,-1.2030813066303567,12.609592002049173,-5.943090831645086,-4.365189451682531,8.244402550366642,nan
tip,294.0,20,28.516660498395403,2,1.0,-4.8343992178779686e-21,-2.6071221222215666e-21,2.227277095656402e-21,-2.6071221222215666e-21,nan,nan,nan,nan,nan,nan,nan,-2.453204187515722e-22,-0.0,-4.8343992178779686e-21,-2.6071221222215666e-21,-2.6071221222215666e-21,8.232500988275061e-07,nan,-1.1910003740767543,-0.6422894103049739,0.5487109637717804,-0.6422894103049739,nan,nan,-0.06043702585034709,-0.0,-1.1910003740767543,-0.6422894103049739,-0.6422894103049739,nan
face,295.0,20,19.0,2,0.0018275189427127136,-2.4116420840368977e-20,-1.76986383989512e-20,6.417782441417777e-21,-1.7725352930371992e-20,0.5,0.9968762564853673,0.9985048399392144,0.9985048399392144,0.06533872184854651,-1.0953999346854621e-20,-1.3162421493514357e-20,-4.8834370285786125e-21,5.135779073470971e-20,-2.4116420840368977e-20,-1.76986383989512e-20,3.365915233575851e-20,8.12088836923794e-07,nan,-5.92117034234587,-4.345448003310357,1.5757223390355137,-4.352007073257157,-2.6894743831182564,-3.231695959227614,-1.1990030649129655,12.609592002049173,-5.92117034234587,-4.345448003310357,8.264143998738817,nan
tip,295.0,20,28.516660498395403,2,1.0,-4.822306954035727e-21,-2.599566906313635e-21,2.2227400477220923e-21,-2.599566906313635e-21,nan,nan,nan,nan,nan,nan,nan,-2.453204187515722e-22,-0.0,-4.822306954035727e-21,-2.599566906313635e-21,-2.599566906313635e-21,8.12088836923794e-07,nan,-1.1839941385550863,-0.6382571680306022,0.545736970524484,-0.6382571680306022,nan,nan,-0.060232154576278105,-0.0,-1.1839941385550863,-0.6382571680306022,-0.6382571680306022,nan
face,296.0,20,19.0,2,0.0018275189427127136,-2.410900321309292e-20,-1.7678423929187158e-20,6.430579283905762e-21,-1.7703558798159083e-20,0.5,0.9969366469048265,0.9984716738624011,0.9984716738624011,0.06158933548542423,-1.0944981956770986e-20,-1.3164021256321934e-20,-4.8834370285786125e-21,5.1531884940590074e-20,-2.410900321309292e-20,-1.7678423929187158e-20,3.3853461011402915e-20,8.011267529850265e-07,nan,-5.899351332552153,-4.325821057066121,1.5735302754860319,-4.3319714325691,-2.678181811198688,-3.2211695213534646,-1.1949523788828544,12.609592002049173,-5.899351332552153,-4.325821057066121,8.28377094498305,nan
tip,296.0,20,28.516660498395403,2,1.0,-4.810266512855931e-21,-2.592052593394298e-21,2.218213919461633e-21,-2.592052593394298e-21,nan,nan,nan,nan,nan,nan,nan,-2.453204187515722e-22,-0.0,-4.810266512855931e-21,-2.592052593394298e-21,-2.592052593394298e-21,8.011267529850265e-07,nan,-1.1770479232064077,-0.6342621793912064,0.5427857438152013,-0.6342621793912064,nan,nan,-0.060028667567574474,-0.0,-1.1770479232064077,-0.6342621793912064,-0.6342621793912064,nan
face,297.0,20,19.0,2,0.0018275189427127136,-2.4101406812838075e-20,-1.765814010942606e-20,6.443266703412016e-21,-1.7681798134102242e-20,0.5,0.996990585083895,0.9984380040164927,0.9984380040164927,0.058078193112648786,-1.0935956715757047e-20,-1.3165450097081027e-20,-4.8834370285786125e-21,5.1705979146470454e-20,-2.4101406812838075e-20,-1.765814010942606e-20,3.404783903704439e-20,7.903595783531431e-07,nan,-5.877635654561273,-4.306309366352689,1.5713262882085846,-4.312078873935091,-2.666963368919766,-3.2106722856415075,-1.190928970199747,12.609592002049173,-5.877635654561273,-4.306309366352689,8.303282635696483,nan
tip,297.0,20,28.516660498395403,2,1.0,-4.798277615978058e-21,-2.5845788706701498e-21,2.213698745307908e-21,-2.5845788706701498e-21,nan,nan,nan,nan,nan,nan,nan,-2.453204187515722e-22,-0.0,-4.798277615978058e-21,-2.5845788706701498e-21,-2.5845788706701498e-21,7.903595783531431e-07,nan,-1.1701610538822689,-0.6303039918061835,0.5398570620760855,-0.6303039918061835,nan,nan,-0.05982655084175772,-0.0,-1.1701610538822689,-0.6303039918061835,-0.6303039918061835,nan
face,298.0,20,19.0,2,0.0018275189427127136,-2.4093642550459625e-20,-1.7637794169487698e-20,6.4558483809719266e-21,-1.7660070896909226e-20,0.5,0.997038480169751,0.998403827038456,0.998403827038456,0.05478877948501539,-1.0926923696219693e-20,-1.316671885423993e-20,-4.8834370285786125e-21,5.188007335235082e-20,-2.4093642550459625e-20,-1.7637794169487698e-20,3.4242279182863123e-20,7.797831490759282e-07,nan,-5.8560249200330174,-4.2869135281067186,1.5691113919262993,-4.292327946895577,-2.6558183276086305,-3.200206592424387,-1.1869325642594795,12.609592002049173,-5.8560249200330174,-4.2869135281067186,8.322678473942455,nan
tip,298.0,20,28.516660498395403,2,1.0,-4.786339986662544e-21,-2.5771454283886867e-21,2.209194558273857e-21,-2.5771454283886867e-21,nan,nan,nan,nan,nan,nan,nan,-2.453204187515722e-22,-0.0,-4.786339986662544e-21,-2.5771454283886867e-21,-2.5771454283886867e-21,7.797831490759282e-07,nan,-1.1633328658771716,-0.6263821595089372,0.5369507063682343,-0.6263821595089372,nan,nan,-0.0596257906040337,-0.0,-1.1633328658771716,-0.6263821595089372,-0.6263821595089372,nan
face,299.0,20,19.0,2,0.0018275189427127136,-2.408572052065106e-20,-1.76173927862581e-20,6.46832773439296e-21,-1.763837704561833e-20,0.5,0.9970807104736521,0.9983691395970372,0.9983691395970372,0.05170581486754471,-1.0917882971258182e-20,-1.3167837549392877e-20,-4.8834370285786125e-21,5.2054167558231195e-20,-2.408572052065106e-20,-1.76173927862581e-20,3.4436774771973096e-20,7.693934030628337e-07,nan,-5.834520521359642,-4.267633997336515,1.5668865240231271,-4.272717220475213,-2.6447459685082717,-3.18977455285137,-1.1829628901315212,12.609592002049173,-5.834520521359642,-4.267633997336515,8.341958004712657,nan
tip,299.0,20,28.516660498395403,2,1.0,-4.77445334977981e-21,-2.569751959802235e-21,2.2047013899775752e-21,-2.569751959802235e-21,nan,nan,nan,nan,nan,nan,nan,-2.453204187515722e-22,-0.0,-4.77445334977981e-21,-2.569751959802235e-21,-2.569751959802235e-21,7.693934030628337e-07,nan,-1.1565627037679997,-0.6224962434241936,0.5340664603438062,-0.6224962434241936,nan,nan,-0.059426373244153986,-0.0,-1.1565627037679997,-0.6224962434241936,-0.6224962434241936,nan
face,300.0,20,19.0,2,0.0018275189427127136,-2.4077650067420584e-20,-1.7596942128635376e-20,6.4807079387852085e-21,-1.7616716539589926e-20,0.5,0.9971176259431902,0.9983339383930979,0.9983339383930979,0.04881515611117053,-1.0908834614649654e-20,-1.3168815452770931e-20,-4.8834370285786125e-21,5.2228261764111563e-20,-2.4077650067420584e-20,-1.7596942128635376e-20,3.463131963547619e-20,7.591863773240398e-07,nan,-5.813123651128463,-4.248471100338893,1.5646525507895703,-4.2532452828560885,-2.6337455826087717,-3.1793780685196915,-1.1790196804977495,12.609592002049173,-5.813123651128463,-4.248471100338893,8.36112090171028,nan
tip,300.0,20,28.516660498395403,2,1.0,-4.7626174317993814e-21,-2.562398161132467e-21,2.2002192706669144e-21,-2.562398161132467e-21,nan,nan,nan,nan,nan,nan,nan,-2.453204187515722e-22,-0.0,-4.7626174317993814e-21,-2.562398161132467e-21,-2.562398161132467e-21,7.591863773240398e-07,nan,-1.1498499212566895,-0.6186458110479123,0.5312041102087772,-0.6186458110479123,nan,nan,-0.059228285333340146,-0.0,-1.1498499212566895,-0.6186458110479123,-0.6186458110479123,nan
