geometry,exposure_s,time_s,temperature_K,stage,Udd_J,Udd_kBT
tip,150.0,1364.0198289777609,250.0,hold,-6.253584316799221e-21,-1.8117810730458561
tip,150.0,1375.3559479547152,250.0,hold,-6.2635736895217194e-21,-1.8146751823299678
tip,150.0,1395.8581982492133,250.0,hold,-6.27771661391626e-21,-1.8187726537059774
tip,150.0,1432.9381078719666,250.0,hold,-6.295166462977684e-21,-1.823828203396427
tip,150.0,1500.0,250.0,hold,-6.3133151087087936e-21,-1.829086207633886
tip,150.0,1503.0,249.75,ramp,-6.314022927893099e-21,-1.8311223985717622
tip,150.0,1506.0,249.5,ramp,-6.3149607891197755e-21,-1.8332294511239566
tip,150.0,1509.0,249.25,ramp,-6.3161024301327034e-21,-1.8353999469504214
tip,150.0,1512.0,249.0,ramp,-6.317424848816472e-21,-1.8376273862359698
tip,150.0,1515.0,248.75,ramp,-6.318907835102103e-21,-1.839906056008771
tip,150.0,1518.0,248.5,ramp,-6.3205335777255616e-21,-1.842230919481149
tip,150.0,1521.0,248.25,ramp,-6.322286332783544e-21,-1.844597522751797
tip,150.0,1524.0,248.0,ramp,-6.3241521434830934e-21,-1.8470019158951092
tip,150.0,1527.0,247.75,ramp,-6.3261186024425916e-21,-1.849440586012648
tip,150.0,1530.0,247.5,ramp,-6.32817464947532e-21,-1.8519104002626665
tip,150.0,1533.0,247.25,ramp,-6.3303103990544804e-21,-1.8544085572389282
tip,150.0,1536.0,247.0,ramp,-6.332516992683088e-21,-1.8569325453573031
tip,150.0,1539.0,246.75,ramp,-6.334786472223304e-21,-1.8594801071417193
tip,150.0,1542.0,246.5,ramp,-6.337111670915958e-21,-1.8620492084907407
tip,150.0,1545.0,246.25,ramp,-6.33948611937338e-21,-1.8646380121610446
tip,150.0,1548.0,246.0,ramp,-6.341903964280515e-21,-1.8672448548309128
tip,150.0,1551.0,245.75,ramp,-6.344359897911313e-21,-1.8698682272112992
tip,150.0,1554.0,245.5,ramp,-6.346849096872898e-21,-1.8725067567578408
tip,150.0,1557.0,245.25,ramp,-6.349367168743801e-21,-1.8751591926084896
tip,150.0,1560.0,245.0,ramp,-6.351910105481303e-21,-1.8778243924300857
tip,150.0,1563.0,244.75,ramp,-6.354474242647991e-21,-1.8805013109064146
tip,150.0,1566.0,244.5,ramp,-6.357056223652255e-21,-1.8831889896409553
tip,150.0,1569.0,244.25,ramp,-6.359652968319247e-21,-1.885886548281763
tip,150.0,1572.0,244.0,ramp,-6.362261645209971e-21,-1.8885931767044037
tip,150.0,1575.0,243.75,ramp,-6.364879647192065e-21,-1.891308128113013
tip,150.0,1578.0,243.5,ramp,-6.367504569837158e-21,-1.8940307129396299
tip,150.0,1581.0,243.25,ramp,-6.3701341922807694e-21,-1.8967602934391523
tip,150.0,1584.0,243.0,ramp,-6.37276646023174e-21,-1.899496278891629
tip,150.0,1587.0,242.75,ramp,-6.3753994708617966e-21,-1.9022381213358805
tip,150.0,1590.0,242.5,ramp,-6.378031459342717e-21,-1.9049853117688398
tip,150.0,1593.0,242.25,ramp,-6.380660786830227e-21,-1.9077373767539074
tip,150.0,1596.0,242.0,ramp,-6.383285929720329e-21,-1.9104938753891245
tip,150.0,1599.0,241.75,ramp,-6.385905470027022e-21,-1.9132543965925033
tip,150.0,1602.0,241.5,ramp,-6.388518086749851e-21,-1.9160185566673678
tip,150.0,1605.0,241.25,ramp,-6.3911225481167634e-21,-1.9187859971153427
tip,150.0,1608.0,241.0,ramp,-6.393717704602249e-21,-1.9215563826687354
tip,150.0,1611.0,240.75,ramp,-6.3963024826332436e-21,-1.9243293995175712
tip,150.0,1614.0,240.5,ramp,-6.3988758789061825e-21,-1.9271047537096262
tip,150.0,1617.0,240.25,ramp,-6.401436955247919e-21,-1.9298821697044344
tip,150.0,1620.0,240.0,ramp,-6.403984833961372e-21,-1.9326613890645425
tip,150.0,1620.0001,240.0,hold,-6.403984918663514e-21,-1.932661414626839
tip,150.0,1620.0001808577551,240.0,hold,-6.403984987151726e-21,-1.9326614352959266
tip,150.0,1620.0003270952757,240.0,hold,-6.403985111017869e-21,-1.9326614726775442
tip,150.0,1620.0005915771726,240.0,hold,-6.403985335039062e-21,-1.932661540284998
tip,150.0,1620.001069913194,240.0,hold,-6.4039857401976716e-21,-1.9326616625579924
tip,150.0,1620.0019350209839,240.0,hold,-6.403986472954868e-21,-1.932661883697108
tip,150.0,1620.0034996355116,240.0,hold,-6.4039877981914166e-21,-1.9326622836408265
tip,150.0,1620.006329362222,240.0,hold,-6.403990194946324e-21,-1.9326630069585402
tip,150.0,1620.0114471424256,240.0,hold,-6.403994529538614e-21,-1.9326643150970466
tip,150.0,1620.0207030448112,240.0,hold,-6.404002368576628e-21,-1.9326666808437638
tip,150.0,1620.037443062078,240.0,hold,-6.404016544749421e-21,-1.9326709590771625
tip,150.0,1620.067718681506,240.0,hold,-6.404042179090118e-21,-1.9326786952760737
tip,150.0,1620.1224744871392,240.0,hold,-6.404088526503023e-21,-1.9326926824821222
tip,150.0,1620.2215046079812,240.0,hold,-6.40417230271095e-21,-1.9327179653406206
tip,150.0,1620.400608261385,240.0,hold,-6.4043236659446235e-21,-1.9327636453172334
tip,150.0,1620.7245311081915,240.0,hold,-6.404596920107748e-21,-1.9328461108108541
tip,150.0,1621.3103706971044,240.0,hold,-6.405089498188715e-21,-1.9329947661657412
tip,150.0,1622.3699070259609,240.0,hold,-6.40597508725584e-21,-1.9332620284783462
tip,150.0,1624.286160644548,240.0,hold,-6.407559677615104e-21,-1.9337402426971855
tip,150.0,1627.7518539206937,240.0,hold,-6.4103708317846136e-21,-1.9345886221457607
tip,150.0,1634.0198289777609,240.0,hold,-6.415282514705097e-21,-1.9360709210864773
tip,150.0,1645.3559479547152,240.0,hold,-6.423637097715675e-21,-1.938592254353953
tip,150.0,1665.8581982492133,240.0,hold,-6.437207267420282e-21,-1.9426876018151251
tip,150.0,1702.9381078719666,240.0,hold,-6.457636276876447e-21,-1.9488528815302462
tip,150.0,1770.0,240.0,hold,-6.485037445580858e-21,-1.9571222922398746
tip,150.0,1773.0,239.75,ramp,-6.486089224124901e-21,-1.9594808348171386
tip,150.0,1776.0,239.5,ramp,-6.4872016044039266e-21,-1.9618626284887057
tip,150.0,1779.0,239.25,ramp,-6.488369072692683e-21,-1.9642660769361913
tip,150.0,1782.0,239.0,ramp,-6.4895865322099724e-21,-1.9666897035182667
tip,150.0,1785.0,238.75,ramp,-6.490849266701559e-21,-1.9691321408493707
tip,150.0,1788.0,238.5,ramp,-6.492152907690242e-21,-1.9715921214265517
tip,150.0,1791.0,238.25,ramp,-6.493493404982435e-21,-1.9740684691873007
tip,150.0,1794.0,238.0,ramp,-6.4948670000711946e-21,-1.976560091895643
tip,150.0,1797.0,237.75,ramp,-6.496270202118798e-21,-1.979065974266042
tip,150.0,1800.0,237.5,ramp,-6.4976997662401094e-21,-1.9815851717455408
tip,150.0,1803.0,237.25,ramp,-6.499152673840696e-21,-1.9841168048838849
tip,150.0,1806.0,237.0,ramp,-6.500626114792453e-21,-1.9866600542295727
tip,150.0,1809.0,236.75,ramp,-6.502117471254692e-21,-1.9892141556969707
tip,150.0,1812.0,236.5,ramp,-6.503624302970527e-21,-1.9917783963558648
tip,150.0,1815.0,236.25,ramp,-6.505144333887583e-21,-1.9943521106002924
tip,150.0,1818.0,236.0,ramp,-6.5066754399693e-21,-1.99693467665842
tip,150.0,1821.0,235.75,ramp,-6.5082156380771865e-21,-1.999525513409247
tip,150.0,1824.0,235.5,ramp,-6.509763075818486e-21,-2.0021240774759503
tip,150.0,1827.0,235.25,ramp,-6.5113160222641946e-21,-2.004729860568667
tip,150.0,1830.0,235.0,ramp,-6.5128728594532985e-21,-2.0073423870526317
tip,150.0,1833.0,234.75,ramp,-6.514432074607722e-21,-2.009961211720064
tip,150.0,1836.0,234.5,ramp,-6.5159922529902346e-21,-2.0125859177463883
tip,150.0,1839.0,234.25,ramp,-6.517552071345271e-21,-2.0152161148136054
tip,150.0,1842.0,234.0,ramp,-6.519110291868011e-21,-2.0178514373851453
tip,150.0,1845.0,233.75,ramp,-6.520665756653211e-21,-2.0204915431183035
tip,150.0,1848.0,233.5,ramp,-6.5222173825800096e-21,-2.023136111401716
tip,150.0,1851.0,233.25,ramp,-6.523764156593298e-21,-2.0257848420065723
tip,150.0,1854.0,233.0,ramp,-6.5253051313461175e-21,-2.02843745384137
tip,150.0,1857.0,232.75,ramp,-6.526839421171204e-21,-2.031093683801078
tip,150.0,1860.0,232.5,ramp,-6.528366198352701e-21,-2.0337532857023755
tip,150.0,1863.0,232.25,ramp,-6.529884689671996e-21,-2.0364160292975133
tip,150.0,1866.0,232.0,ramp,-6.531394173204117e-21,-2.039081699360015
tip,150.0,1869.0,231.75,ramp,-6.532893975343267e-21,-2.0417500948360776
tip,150.0,1872.0,231.5,ramp,-6.534383468038195e-21,-2.0444210280561266
tip,150.0,1875.0,231.25,ramp,-6.535862066219827e-21,-2.0470943240014683
tip,150.0,1878.0,231.0,ramp,-6.537329225405287e-21,-2.049769819621497
tip,150.0,1881.0,230.75,ramp,-6.5387844394637026e-21,-2.0524473631972353
tip,150.0,1884.0,230.5,ramp,-6.540227238530851e-21,-2.0551268137475116
tip,150.0,1887.0,230.25,ramp,-6.541657187060438e-21,-2.057808040474241
tip,150.0,1890.0,230.0,ramp,-6.543073882001287e-21,-2.0604909222437473
tip,150.0,1890.0001,230.0,hold,-6.5430739289987835e-21,-2.0604909370438116
tip,150.0,1890.0001808577551,230.0,hold,-6.543073966999888e-21,-2.060490949010806
tip,150.0,1890.0003270952757,230.0,hold,-6.543074035727813e-21,-2.060490970654038
tip,150.0,1890.0005915771726,230.0,hold,-6.543074160027532e-21,-2.060491009797482
tip,150.0,1890.001069913194,230.0,hold,-6.543074384833009e-21,-2.0604910805913703
tip,150.0,1890.0019350209839,230.0,hold,-6.5430747914104794e-21,-2.060491208627398
tip,150.0,1890.0034996355116,230.0,hold,-6.5430755267351634e-21,-2.0604914401897894
tip,150.0,1890.006329362222,230.0,hold,-6.543076856619699e-21,-2.060491858986071
tip,150.0,1890.0114471424256,230.0,hold,-6.543079261795511e-21,-2.060492616404223
tip,150.0,1890.0207030448112,230.0,hold,-6.5430836116656186e-21,-2.0604939862294813
tip,150.0,1890.037443062078,230.0,hold,-6.5430914784916064e-21,-2.060496463585511
tip,150.0,1890.067718681506,230.0,hold,-6.5431057054341e-21,-2.060500943817033
tip,150.0,1890.1224744871392,230.0,hold,-6.543131433273211e-21,-2.0605090458161692
tip,150.0,1890.2215046079812,230.0,hold,-6.543177955269348e-21,-2.0605236961399243
tip,150.0,1890.400608261385,230.0,hold,-6.543262065145842e-21,-2.060550183329296
tip,150.0,1890.7245311081915,230.0,hold,-6.543414090364372e-21,-2.060598057858666
tip,150.0,1891.3103706971044,230.0,hold,-6.543688732601157e-21,-2.0606845459292527
tip,150.0,1892.3699070259609,230.0,hold,-6.544184441808352e-21,-2.0608406505889154
tip,150.0,1894.286160644548,230.0,hold,-6.5450777035330516e-21,-2.061121949212181
tip,150.0,1897.7518539206937,230.0,hold,-6.546682624861235e-21,-2.0616273578148157
tip,150.0,1904.0198289777609,230.0,hold,-6.5495509706861745e-21,-2.0625306336513303
tip,150.0,1915.3559479547152,230.0,hold,-6.5546289731353286e-21,-2.064129756347835
tip,150.0,1935.8581982492133,230.0,hold,-6.563468608989657e-21,-2.066913461646332
tip,150.0,1972.9381078719666,230.0,hold,-6.578408270512606e-21,-2.0716181367737376
tip,150.0,2040.0,230.0,hold,-6.602414480803899e-21,-2.0791779747451153
tip,150.0,2043.0,229.75,ramp,-6.603411460014882e-21,-2.0817547120856545
tip,150.0,2046.0,229.5,ramp,-6.6044096698257894e-21,-2.0843374516077184
tip,150.0,2049.0,229.25,ramp,-6.605408147862246e-21,-2.086925908893178
tip,150.0,2052.0,229.0,ramp,-6.606405990950038e-21,-2.08951981700614
tip,150.0,2055.0,228.75,ramp,-6.6074023517888675e-21,-2.092118925535283
tip,150.0,2058.0,228.5,ramp,-6.6083964358442584e-21,-2.0947229996990484
tip,150.0,2061.0,228.25,ramp,-6.609387498440583e-21,-2.0973318195087836
tip,150.0,2064.0,228.0,ramp,-6.610374842040004e-21,-2.0999451789854295
tip,150.0,2067.0,227.75,ramp,-6.611357813693231e-21,-2.1025628854256957
tip,150.0,2070.0,227.5,ramp,-6.61233580264919e-21,-2.105184758713989
tip,150.0,2073.0,227.25,ramp,-6.61330823811182e-21,-2.107810630676692
tip,150.0,2076.0,227.0,ramp,-6.614274587133261e-21,-2.110440344475697
tip,150.0,2079.0,226.75,ramp,-6.615234352633319e-21,-2.1130737540382603
tip,150.0,2082.0,226.5,ramp,-6.616187071536369e-21,-2.1157107235206367
tip,150.0,2085.0,226.25,ramp,-6.6171323130170545e-21,-2.1183511268029864
tip,150.0,2088.0,226.0,ramp,-6.618069676847302e-21,-2.1209948470134004
tip,150.0,2091.0,225.75,ramp,-6.618998791837401e-21,-2.1236417760789434
tip,150.0,2094.0,225.5,ramp,-6.619919314364766e-21,-2.1262918143018714
tip,150.0,2097.0,225.25,ramp,-6.620830926984298e-21,-2.1289448699592683
tip,150.0,2100.0,225.0,ramp,-6.6217333371148464e-21,-2.1316008589245095
tip,150.0,2103.0,224.75,ramp,-6.622626275796612e-21,-2.1342597043090596
tip,150.0,2106.0,224.5,ramp,-6.623509496514905e-21,-2.1369213361232906
tip,150.0,2109.0,224.25,ramp,-6.6243827740857495e-21,-2.1395856909549975
tip,150.0,2112.0,224.0,ramp,-6.62524590359946e-21,-2.1422527116645154
tip,150.0,2115.0,223.75,ramp,-6.626098699418348e-21,-2.1449223470953096
tip,150.0,2118.0,223.5,ramp,-6.626940994225266e-21,-2.1475945517990995
tip,150.0,2121.0,223.25,ramp,-6.6277726381196975e-21,-2.1502692857745616
tip,150.0,2124.0,223.0,ramp,-6.628593497758434e-21,-2.152946514218756
tip,150.0,2127.0,222.75,ramp,-6.62940345553824e-21,-2.1556262072905334
tip,150.0,2130.0,222.5,ramp,-6.630202408817856e-21,-2.1583083398851497
tip,150.0,2133.0,222.25,ramp,-6.6309902691770816e-21,-2.1609928914194474
tip,150.0,2136.0,222.0,ramp,-6.63176696171065e-21,-2.1636798456269313
tip,150.0,2139.0,221.75,ramp,-6.632532424354999e-21,-2.166369190362211
tip,150.0,2142.0,221.5,ramp,-6.6332866072459376e-21,-2.169060917414212
tip,150.0,2145.0,221.25,ramp,-6.634029472105627e-21,-2.1717550223277255
tip,150.0,2148.0,221.0,ramp,-6.634760991657033e-21,-2.1744515042327452
tip,150.0,2151.0,220.75,ramp,-6.635481149064551e-21,-2.1771503656812334
tip,150.0,2154.0,220.5,ramp,-6.636189937399225e-21,-2.1798516124908565
tip,150.0,2157.0,220.25,ramp,-6.636887359127399e-21,-2.18255525359536
tip,150.0,2160.0,220.0,ramp,-6.637573425621421e-21,-2.1852613009011836
tip,150.0,2160.0001,220.0,hold,-6.6375734483012e-21,-2.1852613083679553
tip,150.0,2160.000180857755,220.0,hold,-6.6375734666395566e-21,-2.185261314405418
tip,150.0,2160.0003270952757,220.0,hold,-6.637573499805895e-21,-2.1852613253246362
tip,150.0,2160.0005915771726,220.0,hold,-6.6375735597897764e-21,-2.1852613450728855
tip,150.0,2160.001069913194,220.0,hold,-6.637573668275249e-21,-2.1852613807891164
tip,150.0,2160.0019350209836,220.0,hold,-6.637573864479542e-21,-2.1852614453846577
tip,150.0,2160.0034996355116,220.0,hold,-6.637574219329892e-21,-2.1852615622105955
tip,150.0,2160.006329362222,220.0,hold,-6.637574861103209e-21,-2.1852617734990143
tip,150.0,2160.0114471424254,220.0,hold,-6.6375760217965506e-21,-2.1852621556293617
tip,150.0,2160.0207030448114,220.0,hold,-6.637578120989108e-21,-2.1852628467379893
tip,150.0,2160.037443062078,220.0,hold,-6.637581917504464e-21,-2.1852640966492975
tip,150.0,2160.067718681506,220.0,hold,-6.637588783675321e-21,-2.185266357170801
tip,150.0,2160.1224744871392,220.0,hold,-6.637601201280094e-21,-2.1852704453683125
tip,150.0,2160.221504607981,220.0,hold,-6.637623658180535e-21,-2.1852778387623024
tip,150.0,2160.400608261385,220.0,hold,-6.637664268972212e-21,-2.1852912088880636
tip,150.0,2160.7245311081915,220.0,hold,-6.637737702825409e-21,-2.185315385216863
tip,150.0,2161.3103706971046,220.0,hold,-6.637870468151445e-21,-2.185359095005137
tip,150.0,2162.369907025961,220.0,hold,-6.638110435832535e-21,-2.185438098588725
tip,150.0,2164.286160644548,220.0,hold,-6.6385439501478356e-21,-2.185580822743453
tip,150.0,2167.751853920694,220.0,hold,-6.639326408583386e-21,-2.1858384283515764
tip,150.0,2174.019828977761,220.0,hold,-6.640736377970367e-21,-2.186302626837868
tip,150.0,2185.3559479547152,220.0,hold,-6.643269630978215e-21,-2.187136639421755
tip,150.0,2205.8581982492133,220.0,hold,-6.647796989324042e-21,-2.1886271631951355
tip,150.0,2242.9381078719666,220.0,hold,-6.655811636832506e-21,-2.1912657929951473
tip,150.0,2310.0,220.0,hold,-6.669761920028106e-21,-2.1958585879895174
tip,150.0,2313.0,219.75,ramp,-6.67036636831368e-21,-2.198555947070774
tip,150.0,2316.0,219.5,ramp,-6.67096188740695e-21,-2.2012565040598884
tip,150.0,2319.0,219.25,ramp,-6.671548431019471e-21,-2.2039602546046257
tip,150.0,2322.0,219.0,ramp,-6.672125963034139e-21,-2.2066671976968366
tip,150.0,2325.0,218.75,ramp,-6.672694456981788e-21,-2.2093773355182673
tip,150.0,2328.0,218.5,ramp,-6.673253895540588e-21,-2.212090673292861
tip,150.0,2331.0,218.25,ramp,-6.6738042700571094e-21,-2.2148072191452446
tip,150.0,2334.0,218.0,ramp,-6.674345580088134e-21,-2.2175269839651244
tip,150.0,2337.0,217.75,ramp,-6.674877832961959e-21,-2.22024998127724
tip,150.0,2340.0,217.5,ramp,-6.675401043358514e-21,-2.222976227116682
tip,150.0,2343.0,217.25,ramp,-6.675915232907163e-21,-2.2257057399092455
tip,150.0,2346.0,217.0,ramp,-6.676420429801518e-21,-2.2284385403566342
tip,150.0,2349.0,216.75,ramp,-6.676916668430439e-21,-2.231174651326282
tip,150.0,2352.0,216.5,ramp,-6.6774039890244485e-21,-2.2339140977455623
tip,150.0,2355.0,216.25,ramp,-6.677882437316936e-21,-2.236656906500225
tip,150.0,2358.0,216.0,ramp,-6.678352064219361e-21,-2.2394031063368134
tip,150.0,2361.0,215.75,ramp,-6.678812925510101e-21,-2.242152727768991
tip,150.0,2364.0,215.5,ramp,-6.6792650815360594e-21,-2.244905802987501
tip,150.0,2367.0,215.25,ramp,-6.679708596926652e-21,-2.247662365773664
tip,150.0,2370.0,215.0,ramp,-6.680143540319662e-21,-2.250422451416272
tip,150.0,2373.0,214.75,ramp,-6.680569984098441e-21,-2.2531860966317248
tip,150.0,2376.0,214.5,ramp,-6.680988004139911e-21,-2.2559533394872617
tip,150.0,2379.0,214.25,ramp,-6.681397679573159e-21,-2.258724219327231
tip,150.0,2382.0,214.0,ramp,-6.681799092547848e-21,-2.261498776702166
tip,150.0,2385.0,213.75,ramp,-6.6821923280124424e-21,-2.2642770533006913
tip,150.0,2388.0,213.5,ramp,-6.6825774735016e-21,-2.2670590918840574
tip,150.0,2391.0,213.25,ramp,-6.6829546189324284e-21,-2.2698449362232296
tip,150.0,2394.0,213.0,ramp,-6.683323856409394e-21,-2.272634631038472
tip,150.0,2397.0,212.75,ramp,-6.68368528003737e-21,-2.275428221941278
tip,150.0,2400.0,212.5,ramp,-6.684038985742668e-21,-2.2782257553786125
tip,150.0,2403.0,212.25,ramp,-6.684385071101638e-21,-2.2810272785793435
tip,150.0,2406.0,212.0,ramp,-6.6847236351767165e-21,-2.2838328395028373
tip,150.0,2409.0,211.75,ramp,-6.685054778359467e-21,-2.286642486789582
tip,150.0,2412.0,211.5,ramp,-6.6853786022204635e-21,-2.2894562697138054
tip,150.0,2415.0,211.25,ramp,-6.685695209365784e-21,-2.292274238138022
tip,150.0,2418.0,211.0,ramp,-6.686004703299819e-21,-2.295096442469423
tip,150.0,2421.0,210.75,ramp,-6.686307188294231e-21,-2.2979229336180733
tip,150.0,2424.0,210.5,ramp,-6.6866027692627775e-21,-2.3007537629568255
tip,150.0,2427.0,210.25,ramp,-6.6868915516418496e-21,-2.3035889822829176
tip,150.0,2430.0,210.0,ramp,-6.687173641276532e-21,-2.3064286437812016
tip,150.0,2430.0001,210.0,hold,-6.687173650569286e-21,-2.3064286469863036
tip,150.0,2430.000180857755,210.0,hold,-6.687173658083197e-21,-2.3064286495778767
tip,150.0,2430.0003270952757,210.0,hold,-6.687173671672687e-21,-2.3064286542649377
tip,150.0,2430.0005915771726,210.0,hold,-6.687173696250333e-21,-2.30642866274185
tip,150.0,2430.001069913194,210.0,hold,-6.687173740700907e-21,-2.3064286780730026
tip,150.0,2430.0019350209836,210.0,hold,-6.687173821093208e-21,-2.306428705800577
tip,150.0,2430.0034996355116,210.0,hold,-6.68717396648888e-21,-2.3064287559480325
tip,150.0,2430.006329362222,210.0,hold,-6.68717422944811e-21,-2.306428846643554
tip,150.0,2430.0114471424254,210.0,hold,-6.687174705029872e-21,-2.3064290106733005
tip,150.0,2430.0207030448114,210.0,hold,-6.687175565155088e-21,-2.306429307333376
tip,150.0,2430.037443062078,210.0,hold,-6.687177120754029e-21,-2.306429843864674
tip,150.0,2430.067718681506,210.0,hold,-6.687179934161566e-21,-2.306430814218381
tip,150.0,2430.1224744871392,210.0,hold,-6.687185022382194e-21,-2.3064325691627614
tip,150.0,2430.221504607981,210.0,hold,-6.6871942246763296e-21,-2.306435743064909
tip,150.0,2430.400608261385,210.0,hold,-6.687210867256578e-21,-2.306441483146721
tip,150.0,2430.7245311081915,210.0,hold,-6.687240965075968e-21,-2.306451863985694
tip,150.0,2431.3103706971046,210.0,hold,-6.6872953941565854e-21,-2.306470636758367
tip,150.0,2432.369907025961,210.0,hold,-6.687393816495219e-21,-2.3065045829534547
tip,150.0,2434.286160644548,210.0,hold,-6.687571765748667e-21,-2.306565958248506
tip,150.0,2437.751853920694,210.0,hold,-6.687893420390723e-21,-2.3066768980146373
tip,150.0,2444.019828977761,210.0,hold,-6.688474568346109e-21,-2.3068773378958904
tip,150.0,2455.3559479547152,210.0,hold,-6.689523695191614e-21,-2.3072391852677754
tip,150.0,2475.8581982492133,210.0,hold,-6.6914148495638736e-21,-2.3078914507610873
tip,150.0,2512.9381078719666,210.0,hold,-6.694814756517139e-21,-2.3090640900858386
tip,150.0,2580.0,210.0,hold,-6.700897786866831e-21,-2.3111621476796955
tip,150.0,2583.0,209.75,ramp,-6.701164897206115e-21,-2.3140090476083706
tip,150.0,2586.0,209.5,ramp,-6.701425818719473e-21,-2.3168606024063876
tip,150.0,2589.0,209.25,ramp,-6.7016806481552794e-21,-2.319716862246308
tip,150.0,2592.0,209.0,ramp,-6.701929482581103e-21,-2.322577877651369
tip,150.0,2595.0,208.75,ramp,-6.702172419283986e-21,-2.325443699462987
tip,150.0,2598.0,208.5,ramp,-6.7024095556754884e-21,-2.3283143788096776
